"curator_PersonName","curator_organization","curator_email","modification_date","author_PersonName","author_email","author_orcid_id","network","key_version","site_code","installation","region","ltsp_group","state","lat","long","elevation","map","mat","measurement_year","plot_area","buffer_width","aspect_deg","aspect_class","slope","land_use","par_trans","soil_taxon","soil_series","loc_texture_class","coarse_frags","HLZ","habitat_type","dom_spec1","dom_spec2","dom_spec3","dom_spec4","stand_age","site_index","NMV","prehrv_mass_over","prehrv_mass_under","prehrv_mass_ff","hrv_date","ff_method","comp_method","comp_date","planting_date","seedling_density","planted_species1","planted_species2","veg_removal_method","veg_removal_dates","homog_date","LTSP_core_id","plot_number","veg_removal","amel_treat","horizon_type","layer_top","layer_bot","soc","soil_n_tot","bd_tot","lyr_c_to_n"
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",10,20,1.516,0.061,1.11,24.85245902
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",20,30,1.771,0.087,1.05,20.35632184
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",0,10,0.179,0.005,0.94,35.8
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",0,10,1.354,0.062,1.14,21.83870968
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",10,20,1.625,0.095,1.01,17.10526316
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",20,30,0.795,0.038,1.02,20.92105263
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,1,1,"mineral",0,10,3.008,0.134,0.7,22.44776119
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,1,1,"mineral",10,20,1.989,0.108,0.87,18.41666667
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,1,1,"mineral",20,30,1.589,0.086,0.86,18.47674419
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,1,1,"mineral",0,10,7.739,0.216,0.7,35.8287037
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,2,"mineral",0,10,11.51,0.363,0.85,31.70798898
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,2,"mineral",10,20,3.149,0.148,0.92,21.27702703
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,2,"mineral",20,30,1.146,0.056,1.12,20.46428571
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,3,"mineral",20,30,4.762,0.172,1.05,27.68604651
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,1,"mineral",0,10,11.51,0.126,0.75,91.34920635
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,3,"mineral",0,10,9.438,0.216,0.84,43.69444444
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,1,"mineral",10,20,2.506,0.109,0.82,22.99082569
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,3,"mineral",10,20,2.22,0.127,0.86,17.48031496
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,3,"mineral",10,20,7.932,0.18,0.85,44.06666667
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,1,"mineral",20,30,2.205,0.101,1.45,21.83168317
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,3,"mineral",0,10,5.064,0.193,0.82,26.23834197
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,2,"mineral",10,20,5.57,0.277,0.95,20.10830325
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM0",5,2,2,"mineral",20,30,4.58,0.151,1.08,30.33112583
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM1",4,1,1,"mineral",0,10,7.37,0.176,1.01,41.875
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM1",4,1,1,"mineral",10,20,3.069,0.126,1,24.35714286
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM1",4,1,1,"mineral",20,30,4.247,0.197,1.69,21.55837563
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM1",4,1,1,"mineral",10,20,2.734,0.149,1.23,18.34899329
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM1",4,1,1,"mineral",20,30,1.157,0.053,1.69,21.83018868
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM1",4,1,1,"mineral",20,30,1.376,0.036,1.71,38.22222222
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C2OM1",4,1,1,"mineral",0,10,5.594,0.219,0.79,25.543379
